url,title,WKT,longitude,latitude
http://community-exchange.org/,Architects Association Exchange,"Johannesburg, Gauteng, South Africa",28.0328,-26.1633
http://community-exchange.org/,The Mountaineer Exchange,"Weston, West Virginia, United States",-80.4673,39.0384
http://community-exchange.org/,Tourcoin,"Rio de Janeiro, Rio de Janeiro, Brazil",-43.19855,-22.94717
http://community-exchange.org/,Mumbai Community Exchange,"Mumbai, Maharashtra, India",72.83333,18.96667
http://community-exchange.org/,Kalpavrisha Mudra Exchange,"Pune, Maharashtra, India",73.89426,18.5191
http://community-exchange.org/,Gooybank Exchange System,"Gambella, Ethiopia, Ethiopia",39.616032,8.62622
http://community-exchange.org/,Zeister handel,"Zeist, Utrecht, Netherlands",5.23333,52.08333
http://community-exchange.org/,AMA Mercado de Trueques,"Alicante, Alicante, Spain",-0.8765157,38.1775517
http://community-exchange.org/,Gooy Bank,"Guelph, ON, Canada",-80.2471,43.5462
http://community-exchange.org/,La Comunidad libre de Guadalajara,"Guadalajara, Jalisco, Mexico",-103.35194,20.66611
http://community-exchange.org/,K2 Time Bank Siena Italy,"Siena, Siena, Italy",11.33139,43.31833
http://community-exchange.org/,Mercado Joyas,"Concepcion, Concepcion, Chile",-73.05,-36.8333333333
http://community-exchange.org/,Chรกbir,"Alcalรก de Guadaรญra, Sevilla, Spain",-5.98333,37.38333
http://community-exchange.org/,Ekotakas,"Canakkale, Tr, Turkey",26.4,40.15
http://community-exchange.org/,Aevum Cordis,"Icod de los Vinos, Tenerife, Spain",-16.7,28.35
http://community-exchange.org/,ACES Cooperativa,"Valencia, Valencia, Spain",-0.739992,39.334334
http://community-exchange.org/,"SEL des artistes, reveurs, navigateurs et voyageurs du bout du monde","Rochefort, Charente maritime, France",-0.96694,45.94194
http://community-exchange.org/,Kearsarge Region Time Bank,"New London, New Hampshire, United States",-71.9851,43.414
http://community-exchange.org/,Central Arkansas Exchange Network,"Conway, Arkansas, United States",-92.4421,35.0887
http://community-exchange.org/,Porin/Ulvilan aikapankki,"Pori/Ulvila, Satakunta, Finland",21.79722,61.48472
http://community-exchange.org/,Indianapolis Family (and Friends) Barter and Trade,"Indianapolis, Indiana, United States",-86.1584,39.7683
http://community-exchange.org/,Cooperativa Integral Valladolid,"Valladolid, Valladolid, Spain",-4.72856,41.65198
http://community-exchange.org/,Yscambau,"Belo Horizonte, Minas Gerais, Brazil",-43.9451,-19.9227
http://community-exchange.org/,El Salero del Puerto: Red de Intercambio Social,"El Puerto de Santa Marรญa, Cรกdiz, Spain",-6.23815,36.60147
http://community-exchange.org/,Bracknell LETS,"Bracknell, Berkshire, United Kingdom",-0.7676362,51.4137689
http://community-exchange.org/,Banco Paranaense de tempo e trocas,"Conselheiro Mairinck, Paranรก, Brazil",-50.1707,-23.623
http://community-exchange.org/,Red de Moneda Social Oliva,"Sevilla, Espaรฑa, Spain",-5.98333,37.38333
http://community-exchange.org/,Colectivo tierra,"La rioja, Logroรฑo, Spain",-2.482702,42.283149
http://community-exchange.org/,Film Bank,"Los angeles, Ca, United States",-118.2439,34.0544
http://community-exchange.org/,Red de Intercambio de Badajoz,"Badajoz, Badajoz, Spain",-6.40917,38.68306
http://community-exchange.org/,Huerta Urbana,"Toledo, Toledo, Spain",-4.0333333333,39.8666666667
http://community-exchange.org/,Montequinto15M,"Montequinto, Sevilla, Spain",-5.98333,37.38333
http://community-exchange.org/,Trocas de Graรงa,"Graรงa e arredores, Lisboa, Portugal",-9.16667,38.71667
http://community-exchange.org/,Corpus Christi Exchange,"Corpus Christi, Texas, United States",-97.3956,27.8003
http://community-exchange.org/,CooperACTYVA,"Extremadura, Extremadura, Spain",-5.327057,39.451484
http://community-exchange.org/,Boyd County KY Community Exchange,"Boyd County, Kentucky, United States",-84.728711,37.823816
http://community-exchange.org/,UNet Information Trading Accounting System,"Los Angeles, California, United States",-118.2439,34.0544
http://community-exchange.org/,Kredits,"Albany, Auckland, New Zealand",174.7087,-36.7241
http://community-exchange.org/,Erasmus and Tourists in Spain,"All Spain, Comunidad Valenciana, Spain",0.3986654,41.53396
http://community-exchange.org/,Rosario sin dinero,"Rosario, Santa Fe, Argentina",-60.65,-32.95
http://community-exchange.org/,International Technology Trading Liberia Inc.,"Monrovia, Montserrado County, Liberia",-10.779029,6.297724
http://community-exchange.org/,Fluxo Quintal Mรณbile,"Vau cyberterra, Brazil",-51.619789,-9.588903
http://community-exchange.org/,First Louisiana Community Exchange Network ,"Baton Rouge, LA, United States",-91.1546,30.4507
http://community-exchange.org/,Proyecto Can Tia,"Santa Eulalia del Rio, Ibiza, Baleares, Spain",1.43278,38.90889
http://community-exchange.org/,Ecoxarxa La Safor - Valldigna,"La Safor - Valldigna, Valencia, Spain",-0.3964749,39.4137095
http://community-exchange.org/,ECU Complementary Private Currency,"Madrid, Madrid, Spain",-3.6919444444,40.4188888889
http://community-exchange.org/,The Dirty Farmer Exchange,"Clinton, Arkansas, United States",-92.4604,35.5915
http://community-exchange.org/,Cape St Francis/St Francis Bay Community Exchange,"Cape St Francis/St Francis Bay, Eastern Cape, South Africa",24.8332,-34.2079
http://community-exchange.org/,Community Exchange for Cooperatives,"Seoul, Korea, Korea (South)",127.03244,37.48373
http://community-exchange.org/,PEORIA IL EXCHANGE,"PEORIA, ILLINOIS, United States",-89.5891,40.6939
http://community-exchange.org/,3coin Exchange NL,"Netherlands, Netherlands, Netherlands",4.634996,51.72048
http://community-exchange.org/,Moneda alternativa,"Rota, Cรกdiz, Spain",-6.35996,36.62286
http://community-exchange.org/,Frederick Community College Exchange,"Frederick, Maryland, United States",-77.4106,39.4144
http://community-exchange.org/,Red 3 Sierras,"Sierras Alcaraz, Segura y del Segura, Jaen Albacete, Spain",-2.49046,38.66602
http://community-exchange.org/,El Pahtio Indignado,"L'Hospitalet, Barcelona, Spain",2.109264,41.360949
http://community-exchange.org/,Ecoxarxa de Menorca,"Menorca, Illes Balears, Spain",4.225663,39.865116
http://community-exchange.org/,Banco de Intercambio Ojos de Guadiana,"Villarrubia de los Ojos, Ciudad Real, Spain",-3.60747,39.21792
http://community-exchange.org/,Coopรฉrative Intรฉgrale Toulousaine,"Toulouse, Haute-Garonne, France",1.44194,43.60444
http://community-exchange.org/,Lichtenburg Community Exchange,"Lichtenburg, North West, South Africa",26.1597,-26.152
http://community-exchange.org/,The Community Builder Time Trade,"Canyon County, idaho, Idaho, United States",-116.4126738,47.5751928
http://community-exchange.org/,Les Fondus du Petit Marais,"Jemappes, Hainaut, Belgium",3.8833,50.4333
http://community-exchange.org/,Stillbay/Riversdale Community Exchange,"Stillbay, Western Cape, South Africa",22.05973,-32.679749
http://community-exchange.org/,Manticore,"Las Palmas de Gran Canaria, Espaรฑa, Spain",-15.43139,28.12722
http://community-exchange.org/,Comunidad de Intercambio de Jaen La Loma,"Baeza, Jaen, Spain",-3.46667,37.98333
http://community-exchange.org/,La Borrassa FSM,"Montserratรญ, Catalunya, Spain",2.127909,41.378601
http://community-exchange.org/,Moneda social de Santa Brรญgida,"Santa Brรญgida, Spain",-3.687282,40.428302
http://community-exchange.org/,Banco del Tiempo de Bรฉjar,"Bรฉjar, Salamanca, Spain",-5.66389,40.965
http://community-exchange.org/,Economรญa del Bienestar. Banco del Tiempo Montevideo,"Montevideo, Montevideo, Uruguay",-56.16667,-34.86694
http://community-exchange.org/,Blue Dollar Argentino,"Argentina, Argentina, Argentina",-58.409818,-34.598283
http://community-exchange.org/,Nadanta Moneda Interna,"Valladolid, Valladolid, Spain",-4.72856,41.65198
http://community-exchange.org/,Fern Forest Ohana,"Fern Forest, Hawaii, United States",-155.1302413,19.466704
http://community-exchange.org/,Daegu Community Exchange,"Daegu, Gyeongsangbuk Do, Korea (South)",127.03244,37.48373
http://community-exchange.org/,EcoXarxa Marina Alta,"Dรจnia, Alacant, Spain",-0.48306,38.34528
http://community-exchange.org/,Gran Canaria En Transiciรณn,"Las Palmas, Las Palmas de Gran Canaria, Spain",-15.43139,28.12722
http://community-exchange.org/,Pangjia Digital Currency,"Portland, Oregon, United States",-122.6742,45.5202
http://community-exchange.org/,"Talent-Tauschring e. V., Freiburg","Freiburg, Baden-Wรผrttemberg, Germany",7.84972,47.99472
http://community-exchange.org/,Moneda Social Atlรกntica,"Las Palmas de Gran Canaria, Las Palmas, Spain",-15.43139,28.12722
http://community-exchange.org/,Geopay.me Community Exchange,"Sitia, N. Lasithiou, Crete, Greece ",26.1,35.2
http://community-exchange.org/,Banco del Tiempo Xabia y Moneda Social,"Javea, Alicante, Spain",0.16306,38.78917
http://community-exchange.org/,Comunidad de Intercambio de Toledo El Bolo,"Toledo, Toledo, Spain",-4.0333333333,39.8666666667
http://community-exchange.org/,Catan Community Exchange,"Normanton, West Yorkshire, United Kingdom",-1.4194,53.6991
http://community-exchange.org/,Organic Food/Service Co-op,"Frankenmuth, Frankenmuth, MI, United States",-83.7381,43.3318
http://community-exchange.org/,"Aldea Integral, S. Cooperativa Galega","Vigo, Pontevedra, Spain",-8.71667,42.23333
http://community-exchange.org/,MEMO-Exchange Budapest,"Budapest, Budapest, Hungary ",19.0408333333,47.4983333333
http://community-exchange.org/,Ambrona la Bella,"Ambrona (Miรฑo de Medinaceli), Spain/Soria, Spain",-2.5084945,41.1657494
http://community-exchange.org/,White Fire Exchange,"Boulder, Colorado, United States",-105.2705,40.015
http://community-exchange.org/,Banca del Tempo di Arezzo,"Arezzo, AR, Italy",11.87806,43.46306
http://community-exchange.org/,Mikeyville Self Sustainable Community,"Benoni, Gauteng, South Africa",28.3208,-26.1885
http://community-exchange.org/,Rede Trocacomum Lagos,"Lagos, Algarve, Portugal",-8.66667,37.1
http://community-exchange.org/,EcoXarxa Valรจncia Centre,"Valencia, Spain, Spain",-0.375,39.46667
http://community-exchange.org/,Jyrkkรคlรคn Aikapankki,Finland,26.199539,62.777754
http://community-exchange.org/,Red de Bancos de Tiempo de la Repรบblica Dominicana,"Repรบblica Dominicana, Dominican Republic",-70.106722,18.606258
http://community-exchange.org/,Cedar-County Community Exchange,"El Dorado Springs, MO, United States",-94.0213,37.877
http://community-exchange.org/,Ecoxarxa de la Conca de Barberร ,"Conca de Barberร , Spain",-16.319222,28.490229
http://community-exchange.org/,Solidaridad Para Todos,"Stockholm, Stockholm, Sweden",18.06861,59.32944
http://community-exchange.org/,Moneda Social Jer&#243,"nimos, Sevilla, ES",-6.12592,37.3815
http://community-exchange.org/,Mauritius Community Exchange,"Mauritius, Mauritius, Mauritius",57.870755,-20.251868
http://community-exchange.org/,Myyrmรคen Aikapankki,"Uusimaa, Finland",25.065455,60.175068
http://community-exchange.org/,Nova Scotia LETS Timebank,"Dartmouth, Nova Scotia, Canada",-63.5723,44.6786
http://community-exchange.org/,Bank Czasu Wisz&#261,"ce Ogrody, Gda&#324, ",-73.635679,9.266076
http://community-exchange.org/,Arterra Bizimodu,"Artieda, Navarra, Spain",-1.830759,42.613133
http://community-exchange.org/,Gaborone Barter Exchange,"Gaborone, Botswana, Botswana ",25.90861,-24.65694
http://community-exchange.org/,The Ryze Community Exchange,"London, London, United Kingdom",-0.1275,51.5072222222
http://community-exchange.org/,Napoli Unione Natura Baratto,"Afragola, Napoli, Italy",14.31667,40.91667
http://community-exchange.org/,Banco de Tiempo de ASETRAD,"None, None, Spain",-4.055685,41.294856
http://community-exchange.org/,Kaiwaka Green Dollars,"Kaiwaka, Northland, New Zealand",174.45,-36.1667
http://community-exchange.org/,Faith Exchange,"Lodi, Ca, United States",-121.2724,38.1302
http://community-exchange.org/,Springfield Timebank,"Springfield/Nixa/Ozark, Missouri, United States",-93.2983,37.2153
http://community-exchange.org/,Lahore Community Exchange,"Lahore, Punjab, Pakistan",74.360106,31.497754
http://community-exchange.org/,Swansea Within A Network,"Swansea, Wales, United Kingdom",-3.9468,51.6211
http://community-exchange.org/,Red de Intercambio Solidario Saja,"Cantabria Occidental, Cantabria, Spain",-3.804376,43.464498
http://community-exchange.org/,Bosc de temps d'Ardericรณ,"Berguedร , Barcelona, Spain",2.17694,41.3825
http://community-exchange.org/,SouthWest Peloponnese Community Exchange,"ฮฯฮญฯฯฮตฮฝฮฑ - Krestena, Ilias, Greece ",21.63333,37.61667
http://community-exchange.org/,Comunidad de Intercambio Mediterraneo,"Segorbe, Castellรณn, Spain",-0.48955,39.8519
http://community-exchange.org/,Bath Community Exchange,"Bath, Somerset, United Kingdom",-2.8900816,51.1442534
http://community-exchange.org/,Chiang Mai Community Exchange,"Chiang Mai, Chiang Mai, Thailand",98.98333,18.78889
http://community-exchange.org/,Trapi EcoSocial,"Ribagorza Oriental, Huesca, Spain",0.480218,42.109149
http://community-exchange.org/,Ecos,"Castellon de la Plana, Castellon de la Planas, Spain",-0.05,39.97
http://community-exchange.org/,Cegep de Granby Time Share,"Granby, Quebec, Canada",-72.7329,45.408
http://community-exchange.org/,Moneda Social De Paterna,"Paterna, Valencia, Spain",-0.44056,39.50278
http://community-exchange.org/,Navapalos Comunidad de Intercambio,"Navapalos, Soria, Spain",-3.1063791,41.5374924
http://community-exchange.org/,Time Exchange Yaounde Cameroon,"Yaounde, Cameroon, Cameroon",11.520526,3.864768
http://community-exchange.org/,Colorado Springs Community Exchange,"Colorado Springs, Colorado, United States",-104.8253,38.834
http://community-exchange.org/,Victoria Common Exchange System,"Greater Victoria, BC, Canada",-123.3649,48.4283
http://community-exchange.org/,Comunidad de Intercambio Sampo,"Santo Domingo, Dominican Republic",-69.89333,18.47639
http://community-exchange.org/,Appleseed Recycling Trust,"West Auckland, North Island, New Zealand",174.78333,-36.85
http://community-exchange.org/,Tisnovska Sousedska Vypomoc,"Tisnov, Czech Republic",16.4244,49.34875
http://community-exchange.org/,General Post Exchange,"Center Hill Township, Washington State, United States",-81.9926,28.65
http://community-exchange.org/,New Heliopian Exchange,"Miami, Florida, United States",-80.1937,25.7743
http://community-exchange.org/,MaconAgora,"Macon, Georgia, United States",-83.6324,32.8407
http://community-exchange.org/,Red Intercambio Economico Sefarad,"Baltimore, Maryland, United States",-76.6108,39.2909
http://community-exchange.org/,Happy Camp Republic Exchange,"State of Jefferson, United States",-94.354716,32.75827
http://community-exchange.org/,Moneda social de Soria,"Soria, Soria, Spain",-2.46667,41.76667
http://community-exchange.org/,Huntly Tuhookainuku Community Exchange,New Zealand,171.7799,-41.838875
http://community-exchange.org/,Pend Oreille Pledge System,"Priest River, Idaho, United States",-116.9094,48.1807
http://community-exchange.org/,The Hive,"Garberville, Redway, California, United States",-123.795,40.1001
http://community-exchange.org/,Bionatus,"Terrassa, Barcelona, Spain",2.00806,41.56111
http://community-exchange.org/,Comunidad Kalanchoes,"Pulpi - Almerรญa., Spain",-1.75076,37.40185
http://community-exchange.org/,Scr Opa Andalucia,"Sevilla, Spain",-5.98333,37.38333
http://community-exchange.org/,North West Community Exchange,"Lichtenburg, North West, South Africa",26.1597,-26.152
http://community-exchange.org/,Comunitat d'intercanvi Edutictac,Spain,-4.055685,41.294856
http://community-exchange.org/,Xarxa d'Intercanvi El Sacre,"Elx, Spain",2.183229,41.375168
http://community-exchange.org/,Ecoxarxa Bionatus Valles Occidental,"Terrassa - Barcelona, Spain",2.00806,41.56111
http://community-exchange.org/,Ecotracte.org,"Vic, Barcelona, Spain",2.25583,41.93111
http://community-exchange.org/,EcoXarxa Marina Baixa,"MARINA BAIXA, Spain",-0.135033,38.6208238
http://community-exchange.org/,M Beazley Inc,New Zealand,171.7799,-41.838875
http://community-exchange.org/,CET Time Bank,"Buenos Aires, Argentina",-58.439558,-34.617803
http://community-exchange.org/,Banco รtico Libertaria de Argentina,"Buenos Aires, CABA, Argentina",-58.439558,-34.617803
http://community-exchange.org/,ARCOTEN Trade Exchange Network,Jordan,36.435863,31.010192
http://community-exchange.org/,Ramificats,"Petrer, Alicante, Spain",-0.76667,38.48333
http://community-exchange.org/,"Central & South Phoenix, Tempe","Phoenix, Arizona, United States",-112.0773,33.4486
http://community-exchange.org/,Circulo7,"Mexico, Mexico",-99.82173,19.327691
http://community-exchange.org/,Nekopenmarket,"Vermont, United States",-72.772265,43.872754
http://community-exchange.org/,Macon Georgia Macon Credit,"Macon, Georgia, United States",-83.6324,32.8407
http://community-exchange.org/,Vanuatu Oanao Gift Pay,Vanuatu,167.718149,-16.255052
http://community-exchange.org/,Castle Coin Community Exchange,"Edinburgh, Scotland, United Kingdom",-3.1931,55.9484
http://community-exchange.org/,Mercados Comunitarios,"Tlalpan, Mexico, Mexico",-99.1657,19.2787
http://community-exchange.org/,Red de Moneda Social El Alcor,"El Viso del Alcor, Sevilla, Spain",-5.71889,37.38861
http://community-exchange.org/,Proudly Porterville,"Porterville, South Africa",18.992821,-33.01745
http://community-exchange.org/,Placeres sociales de Plasencia,"Plasencia, Spain",-6.09083,40.0275
http://community-exchange.org/,Sacred Artisan's Gift Exchange,"Richland, Missouri, United States",-92.4043,37.857
http://community-exchange.org/,Schimb de Servicii Bacau,"Bacau, Romania",26.91667,46.58333
http://community-exchange.org/,Ecoxarxa d'Intercanvis Vall d'Albaida,"Ontinyent, Valencia, Spain",-0.60722,38.82222
http://community-exchange.org/,LIBERI,"Roma, Italy",12.48278,41.89306
http://community-exchange.org/,Merton Exchange Rural Trading Scheme,"Merton, North Devon, United Kingdom",-4.0954,50.8905
http://community-exchange.org/,Eco Mercado Ibiza Eivissa,"Ibiza, Baleares, Spain",1.43278,38.90889
http://community-exchange.org/,Durham Region Community Exchange,"Ajax, Canada",-79.0242,43.8492
http://community-exchange.org/,One Art Community Exchange,"Drexel Hill, PA, United States",-75.2921,39.9471
http://community-exchange.org/,North Devon LETs,"Bideford, Devon, United Kingdom",-4.2064,51.0181
http://community-exchange.org/,Eco-nomy,"Jerusalem, Israel ",35.186166,31.771667
http://community-exchange.org/,Moniรครคnisten aikapankki,"Helsinki, Finland",24.94861,60.17333
http://community-exchange.org/,Mujeres Emprendedoras De Javea,"Javea, Alicante, Spain",0.16306,38.78917
http://community-exchange.org/,Intercambio Consciente para la Abundancia,"Valencia, Spain",-0.375,39.46667
http://community-exchange.org/,Red de Trueque Solidario de Guatemala,"Quetzaltenango, Guatemala ",-91.51889,14.84583
http://community-exchange.org/,Maaret R,"Helsinki, Finland",24.94861,60.17333
http://community-exchange.org/,ฮฮฝฮฑฮปฮปฮฑฮบฯฮนฮบฮฎ ฮฯฮฟฮบฮฟฯฯฮฝoฯ / Alternative Apokoronas,"ฮงฮฑฮฝฮนฮฌ, Crete, Greece ",24.941536,35.287048
http://community-exchange.org/,Geopay.me Community Exchange (USA),"Clearwater, Florida, United States",-82.8001,27.9659
http://community-exchange.org/,BTCoin Moneda Tecnolรณgica Participativa,"Murcia, Murcia, Spain",-1.13028,37.98611
http://community-exchange.org/,Red Intercambio Coquimbo,"Coquimbo, Elqui, Chile",-71.33333,-29.95
http://community-exchange.org/,Eco Market International Nepal,"Kathmandu, Nepal, Nepal",85.36667,27.71667
http://community-exchange.org/,la TRIBU me CUIDA,"Santa eulalia del rรญo, IBIZA, Spain",1.53361,38.98472
http://community-exchange.org/,Red solidaria de moneda social El Esquimo.,"Arahal, SEVILLA, Spain",-5.54528,37.2625
http://community-exchange.org/,Canarias Unida por el Autosostenimiento,"Las Palmas, Las Palmas de Gran Canaria, Spain",-15.43139,28.12722
http://community-exchange.org/,YOurs,"Kings Lynn, Norfolk, United Kingdom",0.3965,52.7549
http://community-exchange.org/,ARETE Networks,"Espoo, Finland",24.66,60.21
http://community-exchange.org/,Tableview Urban farming Co-op,"Parklands, South Africa",18.5025,-33.8144444444
http://community-exchange.org/,The Integral Center Gift & Trade Circle,"Lafayette, Colorado, United States",-105.0897,39.9936
http://community-exchange.org/,Man Of God Community Exchange,"Athens, Greece ",23.71667,38
http://community-exchange.org/,ฮฮฝฮฑฮปฮปฮฑฮบฯฮนฮบฮฎ ฮฯฮฎฯฮท /Alternative Crete,"ฮฯฮฎฯฮท, Crete, Greece ",24.941536,35.287048
http://community-exchange.org/,Honor,"Malaga, Spain",-4.41667,36.71667
http://community-exchange.org/,Bionatus Ecologisch Netwerk Achterhoek,Netherlands,5.600489,52.21158
http://community-exchange.org/,ฮ ฮฑฮณฮฑฮฝฮญฮปฮน,"Corfu, Greece ",19.91667,39.61667
http://community-exchange.org/,TimeCHI,"Greenville, Rhode Island, United States",-71.552,41.8712
http://community-exchange.org/,Eco Mercado Internacional Chile,"La Serena, Chile",-71.25,-29.9
http://community-exchange.org/,SASKATOON Exchange Club Canada,"Bonnyville Beach, Alberta, Canada",-110.866181,54.229282
http://community-exchange.org/,Community Exchange Limerick,"Limerick, Limerick, Ireland",-8.6333333333,52.6666666667
http://community-exchange.org/,South Jersey Holistic Exchange,"Mantua, South Jersey, United States",-81.224,41.2839
http://community-exchange.org/,EBICOM Cooperativa de Intercambios Equivalentes,"San Miguel de Allende, Guanajuato, Mexico",-100.74389,20.91528
http://community-exchange.org/,time-trade,"Nidau, Seeland BE, Switzerland",7.24028,47.12556
http://community-exchange.org/,Bonners Ferry Barter Network,"Bonners Ferry, Idaho, United States",-116.3161,48.6913
http://community-exchange.org/,Provo Talents Exchange,"Providenciales, Turks and Caicos Islands",-72.2833,21.7833
http://community-exchange.org/,Camino Xtremo Comunidad Intercambio,"Mexico, Distrito Federal, Mexico",-99.17,19.41
http://community-exchange.org/,ฮงฮฮกฮฮฮ - GIFTS,"ฮฯฮฎฯฮท, Crete, Greece ",24.941536,35.287048
http://community-exchange.org/,Mandala Group,"Sevilla Compound, Trinidad & Tobago",-6.0647814,37.5489113
http://community-exchange.org/,Puerto Escondido Cambio System,"Puerto Escondido, Oaxaca, Mexico",-96.7278836,17.0414274
http://community-exchange.org/,Vilcabamba Community Trueque,"Vilcabamba, Loja, Ecuador",-79.2,-3.98333
http://community-exchange.org/,Eureka Stress Busters,"Eureka Springs, Select a State:Arkansas, United States",-93.7392,36.4001
http://community-exchange.org/,Comunitร  di scambi,"Darfo Boario Terme, Bergamo, Italy",9.67,45.695
http://community-exchange.org/,Star Hours Exchange System,"Macon, Georgia, United States",-83.6324,32.8407
http://community-exchange.org/,Moneda Social Tatรบ,"Montevideo, Montevideo, Uruguay",-56.16667,-34.86694
http://community-exchange.org/,Ecoopera Accion Integradora,"Valladolid, Castilla y Leรณn, Spain",-4.697991,41.706559
http://community-exchange.org/,Edmonds Community Exchange,"San Francisco, California, United States",-122.463,37.7648
http://community-exchange.org/,Nuevo servicio recorte de letras adhesivas,"Puebla de Alcocer, Badajoz, Spain",-5.25778,38.985
http://community-exchange.org/,Stoerhuus Exchange Service,"Brugge, Belgium",3.22,51.20944
http://community-exchange.org/,Donostin Trukea,"Donostia, Gipzkoa, Spain",2.043077,41.347332
http://community-exchange.org/,Serviusuaries Internal ECO xarxa,"Valencia, Valencia, Spain",-0.739992,39.334334
http://community-exchange.org/,Encinitas Barter & Exchange,"Encinitas, California, United States",-117.292,33.037
http://community-exchange.org/,Iowa City Time Exchange,"Iowa City, IA, United States",-91.5299,41.6613
http://community-exchange.org/,Kvit og Frit pรฅ Langeland,"Nordenbro, Langeland, Denmark",10.713452,54.785501
http://community-exchange.org/,Auckland Muslim Association,"Auckland, Auckland, New Zealand",174.65,-36.9
http://community-exchange.org/,Groot Marico Community Exchange,"Groot Marico, North West Province, South Africa",26.4,-25.6
http://community-exchange.org/,Infinite Infinity Light of God Technologies,"Rรผsselsheim, Hessen, Germany",9.019167,50.526771
http://community-exchange.org/,Sistema de Intercambio Bolivar Progresa,"Cartagena, Bolivar, Colombia ",-75.5075,10.4588
http://community-exchange.org/,DIENSTENRUIL COMMUNITY,"Doetinchem, Gelderland, Netherlands",6.28333,51.96667
http://community-exchange.org/,ComShap,"Tel Aviv, Israel ",34.7667,32.0667
http://community-exchange.org/,Lokaal Geld Arnhem,"Arnhem, Gelderland, Netherlands",5.91667,51.98333
http://community-exchange.org/,Northeast London Community Exchange,"London, Ontario, Canada",-81.246,42.9881
http://community-exchange.org/,Comunidad Monetaria de Sarriguren,"Sarriguren, Navarra, Spain",-1.5960406,42.8001677
http://community-exchange.org/,Alternativni sporty Slavkov,"Slavkov, Moravskoslezsky kraj, Czech Republic",17.83646,49.9218
http://community-exchange.org/,I-Fundi Community Exchange,"Sandton, Gauteng, South Africa",28.0589,-26.0545
http://community-exchange.org/,Cornwall CONNECT Community Exchange,"Cornwall Ontario, Ontario, Canada",-74.7309,45.0205
http://community-exchange.org/,Vermaaklikheid community exchange,"Vermaaklikheid, Western Cape, South Africa",22.05973,-32.679749
http://community-exchange.org/,New Service Exchange,"Ahmedabad, Gujarat, India",72.58,23.03
http://community-exchange.org/,Genรจve Community Exchange,"Meyrin, Genรจve, Switzerland",6.06667,46.21667
http://community-exchange.org/,Marco de Canaveses exchange,"Marco de Canaveses, Porto, Portugal",-8.21444,41.11389
http://community-exchange.org/,Tinley Park Community Exchange System,"Tinley Park, IL, United States",-87.7845,41.5734
http://community-exchange.org/,Creaciones Generosas Comunes,"Nerja, Malaga, Spain",-3.87902,36.74686
http://community-exchange.org/,3r ESO B SOCIALS,"Ripoll, Gerona, Spain",2.19027,42.20108
http://community-exchange.org/,Berkshire Community Barter Network,"Great Barrington, Berkshire County / MA, United States",-73.3621,42.1959
http://community-exchange.org/,Ecoxarxa territori Sรฉnia,"Territori a banda I banda del riu Sรฉnia, Spain",-4.055685,41.294856
http://community-exchange.org/,Kooperativa ROG,"Ljubljana center, Ljubljan, Slovenia",14.584565,46.058145
http://community-exchange.org/,Grano pugliese,"Barletta, Barletta-Andria-Trani, Italy",16.28333,41.31667
http://community-exchange.org/,Moneda Virtual de Sant Joan de les Abadesses,"Sant Joan de les Abadesses, Ripollรจs, Spain",2.28667,42.23611
http://community-exchange.org/,Noocratic Open Market Exchange ,"Karankawa (Houston), Tayas (Texas), United States",-95.3677,29.7589
http://community-exchange.org/,Caledon & Dufferin County Exchange,"Orangeville, Caledon & Dufferin County, Ontario, Canada",-80.026641,44.11753
http://community-exchange.org/,Clonakilty Favour Exchange,"Clonakilty, Cork, Ireland",-8.887,51.6229
http://community-exchange.org/,CSO el Molรญ,"La Font d'en Carrรฒs, Valencia, Spain",-0.302099,39.015209
http://community-exchange.org/,Searcy County Community Exchange,"Harriet, Arkansas, United States",-92.5204,35.9934
http://community-exchange.org/,Bognor Regis Community Exchange,"Bognor Regis, West Sussex, United Kingdom",-0.6731,50.7835
http://community-exchange.org/,Miami Valley Maker Exchange,"Dayton, Ohio, United States",-84.1916,39.7589
http://community-exchange.org/,The Peoples University Exchange,"Santa Rosa, Sonoma, California, United States",-122.7144,38.4405
http://community-exchange.org/,Grupo de intercambio Matria ,"Cabana-unquillo, Cordoba, Argentina",-64.18333,-31.41667
http://community-exchange.org/,The Southern Currency Union,"Atlanta, GA, United States",-84.3902,33.7491
http://community-exchange.org/,Persian sharing community,"Toronto, Ontario, Canada",-79.3849,43.6529
http://community-exchange.org/,Bristol Community Exchange,"Bristol, United Kingdom",-2.5974,51.4535
http://community-exchange.org/,Laguna Woods Community Exchange,"Laguna Woods, Orange County, CA, United States",-117.725,33.6106
http://community-exchange.org/,Powell River Common Exchange,"Powell River,British Columbia, Canada",-124.5244,49.8357
http://community-exchange.org/,Kalen Community Exchange,"Skopje, Skopje, Macedonia",21.360685,42.008509
http://community-exchange.org/,Asapcyl,"Becerril, Castilla y leon, Spain",-2.824134,42.765485
http://community-exchange.org/,Dublin Swap Shop,"Dublin, Dublin, Ireland",-6.267494,53.344104
http://community-exchange.org/,Le coin de neuilliens,"Neuilly-Sur-Seine, Ile-de-France, France",2.2675,48.88722
http://community-exchange.org/,Living in Place,"Albany, New York, United States",-73.755,42.6512
http://community-exchange.org/,ZA Dinar Exchange,"Cape Town, Western Province, South Africa",18.4289,-33.9351
http://community-exchange.org/,Laughing Oak Village Community Exchange,"Fallbrook, CA, United States",-117.2511,33.3764
